ObjectType	Schema	Name	Col/ParamName	Order	DataType	MaxLength	NumericPrecision	NumericScale	DateTimePrecision	IsNullable	DefaultValue	ParameterMode	RoutineDefinition
Table	ods	Organisation	TaxNumber	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	FinancialYearEndDay	15	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	FinancialYearEndMonth	16	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	SalesTaxBasis	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	SalesTaxPeriod	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	DefaultSalesTax	19	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	DefaultPurchasesTax	20	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	PeriodLockDate	21	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	EndOfYearLockDate	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	CreatedDateUTC	23	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Timezone	24	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	OrganisationEntityType	25	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	ShortCode	26	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Class	27	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Edition	28	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	LineOfBusiness	29	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Addresses	30	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Phones	31	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	ExternalLinks	32	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	PaymentTerms	33	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisations	Organisations	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Type	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Date	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Status	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	LineAmountTypes	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	LineItems	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	SubTotal	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	TotalTax	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Total	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	UpdatedDateUTC	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	CurrencyCode	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	OverpaymentID	12	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Overpayment	CurrencyRate	13	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	RemainingCredit	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Allocations	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	AppliedAmount	16	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Payments	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	HasAttachments	18	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayment	Attachments	19	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayments	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayments	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Overpayments	Overpayments	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Pagination	page	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Pagination	pageSize	2	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Pagination	pageCount	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Pagination	itemCount	4	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Invoice	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	CreditNote	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Prepayment	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Overpayment	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	InvoiceNumber	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	CreditNoteNumber	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	BatchPayment	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Account	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Code	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Date	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	CurrencyRate	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Amount	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	BankAmount	13	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Reference	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	IsReconciled	15	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Status	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	PaymentType	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	UpdatedDateUTC	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	PaymentID	19	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Payment	BatchPaymentID	20	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Payment	BankAccountNumber	21	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Particulars	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Details	23	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	HasAccount	24	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	HasValidationErrors	25	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	StatusAttributeString	26	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	ValidationErrors	27	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payment	Warnings	28	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PaymentDelete	Status	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Payments	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payments	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Payments	Payments	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PaymentServices	PaymentServices	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PaymentTerm	Bills	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PaymentTerm	Sales	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Phone	PhoneType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Phone	PhoneNumber	2	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Phone	PhoneAreaCode	3	nvarchar	10	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Phone	PhoneCountryCode	4	nvarchar	20	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Type	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Date	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Status	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	LineAmountTypes	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	LineItems	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	SubTotal	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	TotalTax	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Total	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Reference	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	UpdatedDateUTC	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	CurrencyCode	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	PrepaymentID	13	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Prepayment	CurrencyRate	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	RemainingCredit	15	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Allocations	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Payments	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	AppliedAmount	18	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	HasAttachments	19	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayment	Attachments	20	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayments	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayments	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Prepayments	Prepayments	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Purchase	UnitPrice	1	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Purchase	AccountCode	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Purchase	COGSAccountCode	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Purchase	TaxType	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Contact	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	LineItems	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Date	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	DeliveryDate	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	LineAmountTypes	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	PurchaseOrderNumber	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Reference	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	BrandingThemeID	8	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	PurchaseOrder	CurrencyCode	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Status	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	SentToContact	11	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	DeliveryAddress	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	AttentionTo	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Telephone	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	DeliveryInstructions	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	ExpectedArrivalDate	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	PurchaseOrderID	17	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	PurchaseOrder	CurrencyRate	18	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	SubTotal	19	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	TotalTax	20	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Total	21	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	TotalDiscount	22	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	HasAttachments	23	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	UpdatedDateUTC	24	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	StatusAttributeString	25	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	ValidationErrors	26	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Warnings	27	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrder	Attachments	28	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrders	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrders	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	PurchaseOrders	PurchaseOrders	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	QuoteID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Quote	QuoteNumber	2	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Reference	3	nvarchar	4000	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Terms	4	nvarchar	4000	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Contact	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	LineItems	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Date	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	DateString	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	ExpiryDate	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	ExpiryDateString	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Status	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	CurrencyCode	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	CurrencyRate	13	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	SubTotal	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	TotalTax	15	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Total	16	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	TotalDiscount	17	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Title	18	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	Summary	19	nvarchar	3000	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	BrandingThemeID	20	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Quote	UpdatedDateUTC	21	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	LineAmountTypes	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	StatusAttributeString	23	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quote	ValidationErrors	24	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Quotes	Quotes	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Date	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	LineItems	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	User	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Reference	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	LineAmountTypes	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	SubTotal	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	TotalTax	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Total	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	ReceiptID	10	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Receipt	Status	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	ReceiptNumber	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	UpdatedDateUTC	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	HasAttachments	14	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Url	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	ValidationErrors	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Warnings	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipt	Attachments	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Receipts	Receipts	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Type	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Schedule	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	LineItems	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	LineAmountTypes	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Reference	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	BrandingThemeID	7	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	RepeatingInvoice	CurrencyCode	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Status	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	SubTotal	10	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	TotalTax	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Total	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	RepeatingInvoiceID	13	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	RepeatingInvoice	ID	14	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	RepeatingInvoice	HasAttachments	15	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	Attachments	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	ApprovedForSending	17	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	SendCopy	18	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	MarkAsSent	19	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoice	IncludePDF	20	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RepeatingInvoices	RepeatingInvoices	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportCell	Value	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportCell	Attributes	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportFields	FieldID	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportFields	Description	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportFields	Value	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRow	RowType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRow	Title	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRow	Cells	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRows	RowType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRows	Title	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRows	Cells	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportRows	Rows	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Reports	Reports	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ReportWithRows	Reports	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	RequestEmpty	Status	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	SalesTrackingCategory	TrackingCategoryName	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	SalesTrackingCategory	TrackingOptionName	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	Period	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	Unit	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	DueDate	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	DueDateType	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	StartDate	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	NextScheduledDate	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Schedule	EndDate	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	TaxComponentId	1	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	Type	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	Name	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	TaxPercentage	4	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	TaxAmount	5	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	TaxableAmount	6	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	NonTaxableAmount	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	ExemptAmount	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	StateAssignedNo	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxBreakdownComponent	JurisdictionRegion	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxComponent	Name	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxComponent	Rate	2	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxComponent	IsCompound	3	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxComponent	IsNonRecoverable	4	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	Name	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	TaxType	2	nvarchar	50	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	TaxRate	TaxComponents	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
